STN,YEARMODA,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,FOG,RAIN,SNOW,HAIL,THUNDER,TORNADO,FACT1,FACT2
"967450","20130918","84.80","74.70","1009.30","1008.80","4.70","1.60","6.00","91.00","77.20","0.00","0","0","0","0","0","0","0","0"
"967450","20130919","85.70","75.00","1009.00","1008.60","4.40","3.90","6.00","91.80","81.00","0.00","0","0","0","0","0","0","0","0"
"967450","20130920","86.00","74.10","1010.20","1009.70","4.80","4.10","8.90","92.80","80.20","0.00","0","0","0","0","0","0","0","0"
"967450","20130921","84.50","73.80","1010.80","1010.40","4.80","2.60","8.00","92.10","78.10","0.00","0","0","0","0","0","0","0","0"
"967450","20130922","85.00","73.80","1009.70","1009.20","4.40","1.90","5.10","92.80","77.90","0.00","0","0","0","0","0","0","0","0"
"967450","20130923","85.60","72.40","1009.10","1008.60","4.60","4.30","6.00","91.90","77.20","0.00","0","0","0","0","0","0","0","0"
"967450","20130924","86.10","70.90","1011.00","1010.50","4.70","3.80","9.90","94.30","79.00","0.00","0","0","0","0","0","0","0","0"
"967450","20130925","86.10","73.60","1012.20","1011.70","4.80","1.40","5.10","95.00","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20130926","85.50","74.60","1012.30","1011.80","4.40","2.30","5.10","92.10","79.90","0.00","0","0","0","0","0","0","0","0"
"967450","20130927","85.40","74.30","1011.10","1010.70","4.50","2.70","5.10","91.80","78.80","0.00","0","0","0","0","0","0","0","0"
"967450","20130928","85.50","74.40","1009.70","1009.30","4.50","2.40","8.90","90.30","80.20","0.00","0","0","0","0","0","0","0","0"
"967450","20130929","85.00","74.20","1009.20","1008.80","4.50","2.80","5.10","91.00","80.40","0.00","0","0","0","0","0","0","0","0"
"967450","20130930","82.70","74.00","1010.10","1009.60","4.30","3.00","7.00","86.40","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20131001","85.50","73.90","1010.80","1010.30","4.70","2.50","7.00","95.00","78.60","0.00","0","0","0","0","0","0","0","0"
"967450","20131002","85.30","74.40","1012.00","1011.60","4.30","1.50","5.10","92.80","79.70","0.00","0","0","0","0","0","0","0","0"
"967450","20131003","86.10","74.30","1011.50","1011.00","4.40","1.90","6.00","92.50","80.20","0.00","0","0","0","0","0","0","0","0"
"967450","20131004","85.20","73.60","1011.30","1010.80","4.60","2.50","4.10","90.30","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20131006","84.20","74.20","1010.00","1009.50","4.30","1.90","5.10","91.40","76.80","0.00","0","0","0","0","0","0","0","0"
"967450","20131007","83.90","73.70","1010.80","1010.30","4.40","2.60","5.10","88.50","78.10","0.00","0","0","0","0","0","0","0","0"
"967450","20131008","84.00","73.60","1011.40","1011.00","4.30","2.60","5.10","89.60","77.90","0.00","0","0","0","0","0","0","0","0"
"967450","20131009","85.10","72.60","1011.80","1011.40","4.60","1.10","5.10","92.10","79.00","0.00","0","0","0","0","0","0","0","0"
"967450","20131010","83.60","73.20","1012.00","1011.50","4.70","2.50","8.90","91.60","75.60","0.00","0","0","0","0","0","0","0","0"
"967450","20131011","86.00","74.00","1011.10","1010.70","5.10","2.10","8.00","92.50","79.70","0.00","0","0","0","0","0","0","0","0"
"967450","20131012","85.20","74.50","1009.90","1009.40","4.40","2.40","5.10","92.80","77.20","0.00","0","0","0","0","1","1","0","0"
"967450","20131013","83.10","73.80","1011.10","1010.60","4.00","1.30","5.10","88.00","79.50","0.00","0","0","0","0","0","0","0","1"
"967450","20131014","85.50","74.20","1010.80","1010.30","4.70","2.10","6.00","92.80","79.50","0.00","0","0","0","0","0","0","0","2"
"967450","20131015","86.40","73.60","1011.10","1010.70","4.70","3.00","9.90","93.60","79.20","0.00","0","0","0","0","0","0","1","3"
"967450","20131016","87.10","74.20","1010.20","1009.80","4.80","3.80","8.00","95.00","80.10","0.00","0","0","0","0","0","0","0","0"
"967450","20131017","88.60","75.90","1009.40","1009.00","5.00","3.30","9.90","95.40","81.50","0.00","0","0","0","0","0","0","0","1"
"967450","20131018","83.40","74.40","1011.00","1010.50","4.30","1.90","8.00","90.70","79.00","0.00","0","0","0","0","0","0","0","2"
"967450","20131020","85.20","73.90","1010.10","1009.90","4.70","3.60","8.00","93.90","77.20","0.00","0","0","0","0","0","0","0","2"
"967450","20131021","85.60","72.30","1009.40","1009.00","4.70","3.00","8.00","92.10","73.00","0.00","0","0","0","0","0","0","1","3"
"967450","20131022","83.40","73.50","1010.60","1010.20","4.30","2.30","5.10","91.80","73.20","0.00","0","0","0","0","1","1","0","0"
"967450","20131023","84.30","74.10","1010.60","1010.20","4.30","2.50","6.00","93.60","77.00","0.00","0","0","0","0","1","1","0","0"
"967450","20131024","85.20","74.30","1010.50","1010.00","4.50","2.00","4.10","90.70","77.90","0.00","0","0","0","0","0","0","0","0"
"967450","20131025","85.10","75.40","1011.10","1011.00","4.70","2.40","8.00","91.80","79.70","0.00","0","0","0","0","0","0","0","0"
"967450","20131026","85.70","74.70","1011.20","1010.80","4.70","1.70","7.00","91.40","79.20","0.00","0","0","0","0","0","0","0","1"
"967450","20131027","85.00","74.20","1011.60","1011.10","4.30","1.00","4.10","93.20","79.90","0.00","0","0","0","0","0","0","0","2"
"967450","20131030","82.80","74.20","1012.20","1011.80","4.80","2.60","8.90","88.20","72.50","0.00","0","0","0","0","0","0","1","3"
"967450","20131031","82.90","74.20","1011.00","1010.50","4.40","3.90","9.90","87.10","77.90","0.00","0","0","0","0","0","0","0","0"
"967450","20131102","84.60","75.10","1009.10","1008.60","4.30","1.00","4.10","90.70","75.40","0.00","0","0","0","0","0","0","0","0"
"967450","20131103","84.80","75.00","1009.60","1009.20","4.40","3.00","6.00","92.10","76.80","0.00","0","0","0","0","0","0","0","0"
"967450","20131105","84.50","75.40","1010.10","1009.50","4.40","2.40","7.00","91.00","79.50","0.00","0","0","0","0","0","0","0","0"
"967450","20131106","84.70","75.50","1009.60","1009.10","4.70","2.90","5.10","90.30","79.20","0.00","0","0","0","0","0","0","0","1"
"967450","20131107","84.80","75.40","1008.50","1008.10","4.30","2.80","7.00","91.40","77.20","0.00","0","0","0","0","0","0","0","2"
"967450","20131109","84.70","75.00","1008.80","1008.30","4.50","3.00","8.00","89.60","77.40","0.00","0","0","0","0","0","0","0","0"
"967450","20131111","83.60","74.30","1007.90","1007.50","4.50","3.70","6.00","89.60","79.00","0.00","0","0","0","0","1","1","0","2"
"967450","20131118","82.30","74.80","1008.80","1008.30","4.20","5.10","12.00","88.70","76.60","0.00","0","0","0","0","0","0","1","3"
"967450","20131119","86.00","70.70","1007.90","1007.40","4.60","6.90","12.00","93.60","78.40","0.00","0","0","0","0","0","0","0","0"
"967450","20131120","81.80","71.60","1008.00","1007.60","4.00","5.30","8.00","88.20","76.50","0.00","0","0","0","0","0","0","0","0"
"967450","20131121","84.80","71.60","1007.00","1006.60","4.10","3.70","8.90","93.90","76.50","0.00","0","0","0","0","0","0","0","0"
"967450","20131122","85.60","72.60","1008.00","1007.50","4.50","3.60","28.00","93.60","77.20","0.00","0","0","0","0","0","0","0","0"
"967450","20131123","85.40","74.20","1008.40","1008.00","4.50","3.00","6.00","92.10","79.00","0.00","0","0","0","0","0","0","0","0"
"967450","20131124","85.00","73.90","1008.90","1008.50","4.30","2.80","5.10","89.60","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20131125","85.80","71.60","1008.20","1007.80","4.30","2.50","11.10","93.20","79.70","0.00","0","0","0","0","0","0","0","0"
"967450","20131127","83.80","73.70","1010.10","1009.80","4.30","1.30","5.10","90.30","75.60","0.00","0","0","0","0","0","0","0","0"
"967450","20131128","85.00","74.50","1009.80","1009.40","4.40","3.60","5.10","91.80","77.40","0.00","0","0","0","0","1","1","0","0"
"967450","20131129","84.00","74.30","1009.40","1008.90","4.30","2.50","5.10","91.00","78.60","0.00","0","0","0","0","0","0","0","0"
"967450","20131201","83.00","75.10","1009.10","1008.70","4.30","2.70","8.90","92.10","75.90","0.00","0","0","0","0","0","0","0","0"
"967450","20131202","82.60","75.70","1009.00","1008.50","4.30","0.80","2.90","90.30","76.30","0.00","0","0","0","0","0","0","0","0"
"967450","20131203","82.50","75.60","1008.60","1008.20","4.30","1.90","5.10","85.30","79.20","0.00","0","0","0","0","1","1","0","0"
"967450","20131205","84.30","73.90","1007.50","1007.10","4.40","2.50","8.00","92.10","76.10","0.00","0","0","0","0","0","0","0","0"
"967450","20131207","86.10","74.00","1008.20","1007.70","4.50","3.40","8.90","93.90","77.20","0.00","0","0","0","0","0","0","0","0"
"967450","20131210","84.50","73.90","1006.60","1006.40","5.00","4.10","8.90","91.00","76.10","0.00","0","0","0","0","0","0","0","0"
"967450","20131211","83.60","74.80","1007.80","1007.30","4.30","4.40","7.00","88.20","77.90","0.00","0","0","0","0","1","1","0","0"
"967450","20131212","82.60","74.80","1007.90","1007.50","4.50","3.30","7.00","90.30","78.80","0.00","0","0","0","0","1","1","0","0"
"967450","20131221","82.70","71.30","1010.20","1009.70","4.50","6.80","14.00","88.20","75.40","0.00","0","0","0","0","0","0","0","0"
"967450","20131223","81.00","72.00","1011.10","1010.60","4.30","5.20","12.00","86.40","75.40","0.00","0","0","0","0","0","0","0","0"
"967450","20131224","82.50","73.30","1011.00","1010.50","4.30","5.20","7.00","86.20","77.20","0.00","0","0","0","0","0","0","0","0"
"967450","20131227","82.70","74.80","1009.40","1009.00","4.30","2.60","5.10","88.50","77.00","0.00","0","0","0","0","0","0","0","0"
"967450","20131228","82.70","73.20","1009.10","1008.60","4.70","4.50","9.90","88.20","77.00","0.00","0","0","0","0","0","0","0","0"
"967450","20140102","84.00","75.10","1010.40","1009.90","4.40","2.60","7.00","89.20","75.40","0.00","0","0","0","0","0","0","0","0"
"967450","20140103","84.50","76.00","1009.80","1009.30","4.30","2.30","5.10","89.60","78.60","0.00","0","0","0","0","0","0","0","0"
"967450","20140104","84.00","74.20","1009.60","1009.10","4.50","4.40","11.10","89.20","79.00","0.00","0","0","0","0","0","0","0","0"
"967450","20140105","81.90","72.30","1008.80","1008.30","4.60","9.00","15.00","90.00","77.00","0.00","0","0","0","0","0","0","0","0"
"967450","20140106","80.90","73.20","1009.10","1008.70","4.00","5.00","8.90","83.80","77.20","0.00","0","0","0","0","1","1","0","0"
"967450","20140109","84.90","72.20","1009.80","1009.30","4.50","4.60","8.00","93.90","75.00","0.00","0","0","0","0","0","0","0","0"
"967450","20140126","81.60","75.10","1011.00","1010.50","4.30","3.70","8.00","85.60","73.80","0.00","0","0","0","0","0","0","0","1"
"967450","20140130","81.90","74.30","1011.20","1010.80","4.30","1.00","8.00","85.60","75.00","0.00","0","0","0","0","0","0","1","3"
"967450","20140212","83.20","75.40","1008.90","1008.40","4.30","1.60","7.00","88.00","76.30","0.00","0","0","0","0","0","0","0","0"
"967450","20140213","84.60","76.00","1010.50","1010.00","4.20","1.10","5.10","89.60","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140216","81.50","75.20","1011.60","1011.20","4.10","1.30","6.00","85.30","75.00","0.00","0","0","0","0","0","0","0","0"
"967450","20140217","83.10","76.20","1011.80","1011.40","4.00","1.30","6.00","88.90","77.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140219","82.30","76.40","1010.80","1010.40","4.00","0.80","6.00","87.10","75.60","0.00","0","0","0","0","0","0","0","0"
"967450","20140228","80.90","74.80","1011.90","1011.40","4.00","1.70","7.00","86.20","73.60","0.00","0","0","0","0","0","0","0","0"
"967450","20140302","84.30","75.80","1010.30","1009.80","4.30","1.40","5.10","88.50","79.00","0.00","0","0","0","0","0","0","1","3"
"967450","20140303","83.90","74.80","1011.00","1010.50","4.50","1.70","5.10","89.20","75.20","0.00","0","0","0","0","0","0","1","3"
"967450","20140304","84.10","75.90","1011.80","1011.30","4.30","2.40","7.00","89.60","78.60","0.00","0","0","0","0","0","0","1","3"
"967450","20140307","82.90","75.40","1011.40","1011.00","4.10","1.80","5.10","87.10","76.50","0.00","0","0","0","0","0","0","1","3"
"967450","20140308","83.30","76.50","1011.20","1010.70","4.20","1.70","5.10","86.00","77.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140315","82.90","76.00","1011.10","1010.60","4.30","3.80","9.90","87.10","75.60","0.00","0","0","0","0","0","0","0","2"
"967450","20140316","83.90","76.10","1011.70","1011.20","4.10","0.50","4.10","88.90","78.80","0.00","0","0","0","0","0","0","1","3"
"967450","20140319","83.90","75.50","1010.50","1010.00","4.10","1.50","5.10","89.40","76.80","0.00","0","0","0","0","0","0","0","0"
"967450","20140320","82.80","75.90","1009.10","1008.60","4.00","1.00","4.10","90.30","77.40","0.00","0","0","0","0","1","1","0","0"
"967450","20140321","82.30","74.10","1008.10","1007.60","4.20","3.80","8.00","89.20","77.40","0.00","0","0","0","0","0","0","0","0"
"967450","20140322","83.60","75.20","1008.60","1008.10","4.00","1.40","6.00","88.30","77.90","0.00","0","0","0","0","0","0","0","0"
"967450","20140324","83.50","75.60","1009.70","1009.30","4.20","2.90","8.00","88.20","76.50","0.00","0","0","0","0","0","0","0","0"
"967450","20140326","80.40","75.30","1009.90","1009.40","4.10","0.50","4.10","85.10","75.90","0.00","0","0","0","0","0","0","0","0"
"967450","20140327","83.50","75.30","1009.60","1009.20","4.40","2.90","5.10","90.00","76.60","0.00","0","0","0","0","0","0","0","1"
"967450","20140329","84.40","75.70","1009.60","1009.10","4.50","1.90","4.10","92.50","76.80","0.00","0","0","0","0","1","1","1","3"
"967450","20140330","84.70","75.50","1009.40","1008.90","4.70","2.40","5.10","91.40","76.50","0.00","0","0","0","0","0","0","0","0"
"967450","20140331","85.10","75.60","1008.90","1008.50","4.00","0.50","4.10","93.20","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140401","85.80","77.20","1008.60","1008.20","4.20","2.00","6.00","91.20","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140402","85.30","75.70","1009.00","1008.60","4.10","2.00","5.10","92.70","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140403","86.20","76.80","1009.50","1009.10","4.10","1.20","4.10","93.20","77.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140406","83.40","74.50","1012.20","1011.70","4.20","3.00","7.00","89.20","76.10","0.00","0","0","0","0","0","0","1","3"
"967450","20140408","87.20","73.20","1010.20","1009.70","4.60","6.20","21.00","95.00","78.40","0.00","0","0","0","0","0","0","0","0"
"967450","20140410","82.20","73.30","1010.50","1010.00","4.10","3.00","6.00","89.60","78.40","0.00","0","0","0","0","0","0","0","0"
"967450","20140411","83.80","74.60","1010.30","1009.90","4.50","1.50","4.10","90.30","78.30","0.00","0","0","0","0","0","0","0","0"
"967450","20140415","84.10","74.80","1010.60","1010.20","4.30","3.10","8.00","90.30","77.90","0.00","0","0","0","0","0","0","0","0"
"967450","20140421","83.40","73.50","1010.30","1009.80","4.30","5.10","14.00","91.00","77.90","0.00","0","0","0","0","0","0","0","0"
"967450","20140423","84.80","75.00","1009.30","1008.80","4.10","2.50","7.00","90.90","76.30","0.00","0","0","0","0","0","0","0","0"
"967450","20140424","87.40","73.60","1008.50","1008.00","4.30","4.30","8.00","94.60","77.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140425","86.20","73.70","1009.10","1008.60","4.30","1.80","5.10","93.90","77.20","0.00","0","0","0","0","1","1","0","0"
"967450","20140426","84.60","75.00","1009.90","1009.50","4.30","3.70","6.00","90.00","80.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140427","83.80","74.40","1010.10","1009.70","4.40","3.00","8.90","88.50","79.70","0.00","0","0","0","0","0","0","0","0"
"967450","20140428","84.00","76.50","1010.20","1009.70","4.50","2.00","6.00","91.40","77.00","0.00","0","0","0","0","1","1","0","0"
"967450","20140429","85.30","75.40","1009.80","1009.30","4.30","2.60","7.00","92.80","78.60","0.00","0","0","0","0","0","0","0","0"
"967450","20140430","85.70","75.20","1009.50","1009.00","4.00","1.20","4.10","91.40","79.70","0.00","0","0","0","0","0","0","0","0"
"967450","20140501","84.10","75.60","1010.10","1009.70","4.10","1.10","5.10","91.40","77.20","0.00","0","0","0","0","1","1","0","0"
"967450","20140502","83.40","76.80","1010.50","1010.10","4.50","1.50","5.10","92.80","61.90","0.00","0","0","0","0","0","0","0","0"
"967450","20140503","86.10","76.50","1009.90","1009.50","4.00","3.20","8.00","91.40","79.70","0.00","0","0","0","0","0","0","0","0"
"967450","20140504","85.80","75.80","1009.00","1008.60","4.70","1.70","5.10","90.70","80.60","0.00","0","0","0","0","0","0","0","0"
"967450","20140505","86.80","76.50","1009.10","1008.60","4.50","2.70","9.90","94.60","80.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140508","85.30","76.40","1010.40","1010.00","4.30","0.60","5.10","91.40","79.00","0.00","0","0","0","0","0","0","0","2"
"967450","20140509","86.10","75.20","1009.80","1009.30","4.20","1.60","6.00","93.20","79.00","0.00","0","0","0","0","0","0","1","3"
"967450","20140510","86.00","77.40","1009.80","1009.30","4.30","0.50","4.10","90.30","80.80","0.00","0","0","0","0","0","0","0","0"
"967450","20140511","84.20","77.20","1011.00","1010.50","4.30","1.90","4.10","89.20","80.60","0.00","0","0","0","0","1","1","0","0"
"967450","20140512","85.50","77.20","1010.70","1010.20","4.10","1.20","7.00","91.80","79.00","0.00","0","0","0","0","0","0","0","0"
"967450","20140513","84.80","76.00","1010.00","1009.50","4.40","1.30","6.00","92.50","79.00","0.00","0","0","0","0","1","1","0","0"
"967450","20140514","85.40","75.00","1009.30","1008.80","4.10","3.30","7.00","92.10","77.90","0.00","0","0","0","0","0","0","0","1"
"967450","20140517","83.50","74.50","1010.30","1009.80","4.10","3.50","7.00","90.70","77.40","0.00","0","0","0","0","0","0","1","3"
"967450","20140518","84.70","75.10","1010.60","1010.10","4.50","1.90","5.10","92.10","77.70","0.00","0","0","0","0","0","0","0","0"
"967450","20140520","84.80","75.50","1010.80","1010.30","4.30","1.90","4.10","90.70","77.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140521","86.40","75.10","1009.80","1009.40","4.50","2.40","7.00","93.60","79.00","0.00","0","0","0","0","0","0","0","1"
"967450","20140522","84.70","74.80","1009.20","1008.80","4.70","3.00","7.00","94.30","78.40","0.08","0","1","0","0","0","0","0","2"
"967450","20140523","84.20","74.50","1010.20","1009.80","4.20","2.10","6.00","93.20","78.60","0.00","0","0","0","0","0","0","1","3"
"967450","20140524","83.90","75.80","1010.50","1010.00","4.20","1.20","4.10","88.50","78.40","0.00","0","0","0","0","0","0","0","0"
"967450","20140525","85.70","76.10","1010.90","1010.40","4.60","2.60","8.00","93.20","78.40","0.00","0","0","0","0","0","0","0","0"
"967450","20140526","85.00","76.30","1010.20","1009.80","4.40","3.60","11.10","94.30","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140527","85.80","76.40","1008.60","1009.40","4.30","3.60","8.90","92.10","79.00","0.28","0","1","0","0","0","0","0","0"
"967450","20140528","83.00","76.90","1010.00","1009.50","4.00","1.70","5.10","89.60","68.70","0.00","0","0","0","0","1","1","0","0"
"967450","20140529","85.80","74.50","1009.70","1009.20","4.80","2.00","6.00","92.50","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140530","84.40","75.30","1009.50","1009.00","4.40","3.60","8.00","92.50","79.50","0.01","0","1","0","0","0","0","0","0"
"967450","20140531","83.90","76.60","1008.80","1008.30","4.40","0.90","4.10","91.40","79.20","0.28","0","0","0","0","1","1","0","0"
"967450","20140601","84.60","73.10","1009.00","1008.40","4.20","2.00","6.00","92.50","78.10","0.00","0","0","0","0","0","0","0","0"
"967450","20140602","85.60","74.60","1008.40","1008.00","4.50","3.40","7.00","93.20","77.00","0.00","0","0","0","0","0","0","0","0"
"967450","20140603","85.90","75.40","1007.60","1007.10","4.50","2.10","7.00","92.50","79.50","0.00","0","0","0","0","0","0","0","0"
"967450","20140604","86.60","75.70","1007.10","1006.60","4.70","2.90","5.10","93.60","79.90","0.00","0","0","0","0","0","0","0","0"
"967450","20140605","82.50","75.80","1007.90","1007.40","4.00","2.00","5.10","88.20","79.50","0.08","0","1","0","0","1","1","0","0"
"967450","20140606","84.70","75.60","1008.10","1007.60","4.10","1.10","5.10","90.70","78.80","0.00","0","0","0","0","0","0","0","0"
"967450","20140607","85.70","75.30","1007.20","1006.70","4.50","2.30","5.10","92.80","79.50","0.00","0","0","0","0","0","0","0","0"
"967450","20140608","86.40","75.40","1007.00","1006.60","4.50","2.60","8.00","93.60","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140609","86.00","76.80","1006.80","1006.40","4.40","3.20","5.10","91.40","80.40","0.00","0","0","0","0","0","0","0","0"
"967450","20140610","84.00","76.70","1008.00","1007.60","4.50","1.40","4.10","93.90","79.20","1.15","0","1","0","0","1","1","0","0"
"967450","20140611","84.40","76.00","1007.90","1007.50","4.20","0.50","4.10","91.20","78.10","0.08","0","1","0","0","1","1","0","1"
"967450","20140612","82.70","76.30","1007.20","1006.80","4.10","3.30","5.10","92.10","76.60","0.04","0","1","0","0","1","1","0","2"
"967450","20140615","78.00","74.90","1010.70","1010.20","4.00","0.60","4.10","79.50","76.60","0.91","0","1","0","0","1","1","0","0"
"967450","20140616","83.30","75.70","1009.50","1009.10","4.30","1.20","4.10","90.00","76.60","0.12","0","1","0","0","1","1","0","0"
"967450","20140617","83.30","75.70","1010.40","1009.90","4.20","2.50","5.10","88.90","76.30","0.00","0","0","0","0","0","0","0","0"
"967450","20140618","85.00","75.00","1010.60","1010.10","4.30","4.10","8.00","92.10","77.70","0.00","0","0","0","0","0","0","0","0"
"967450","20140619","82.90","73.90","1011.10","1010.60","4.00","1.00","4.10","87.80","79.50","0.00","0","0","0","0","0","0","0","0"
"967450","20140620","84.50","75.40","1011.30","1010.90","4.30","2.00","6.00","93.20","79.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140621","82.70","75.40","1012.10","1011.60","4.10","1.50","5.10","92.10","78.80","0.43","0","0","0","0","1","1","0","0"
"967450","20140622","85.50","74.70","1011.60","1011.00","4.30","0.90","4.10","91.40","77.00","0.00","0","0","0","0","0","0","0","0"
"967450","20140623","84.90","75.20","1010.70","1010.20","4.30","3.00","8.00","91.40","78.10","0.00","0","0","0","0","0","0","0","0"
"967450","20140624","84.90","75.60","1010.50","1010.00","4.00","0.60","5.10","90.10","80.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140625","83.30","75.30","1010.80","1010.30","4.30","2.60","8.00","93.40","78.10","0.71","0","0","0","0","0","0","0","0"
"967450","20140627","81.90","75.00","1012.10","1011.70","4.00","1.50","5.10","87.10","75.60","0.00","0","0","0","0","0","0","0","0"
"967450","20140628","82.40","74.40","1010.50","1010.10","4.20","3.00","6.00","87.80","77.90","0.00","0","0","0","0","0","0","0","0"
"967450","20140629","84.50","75.10","1010.50","1010.00","4.20","1.70","5.10","90.10","80.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140630","85.10","74.50","1011.20","1010.70","4.30","2.40","5.10","91.80","78.40","0.00","0","0","0","0","0","0","0","0"
"967450","20140701","84.40","71.90","1012.20","1011.80","4.50","2.80","6.00","92.50","77.00","0.00","0","0","0","0","0","0","0","0"
"967450","20140702","83.60","73.70","1010.90","1010.50","4.30","1.10","2.90","92.30","78.30","0.00","0","0","0","0","0","0","0","0"
"967450","20140703","84.40","73.30","1009.10","1008.70","4.30","2.10","6.00","92.10","77.40","0.00","0","0","0","0","0","0","0","0"
"967450","20140704","85.40","75.30","1008.80","1008.30","4.40","2.90","8.00","91.80","77.70","0.00","0","0","0","0","0","0","0","0"
"967450","20140705","85.30","75.60","1009.50","1009.10","4.00","2.90","8.00","91.00","79.20","0.00","0","1","0","0","0","0","0","1"
"967450","20140706","80.30","75.30","1010.40","1009.90","4.20","2.60","6.00","84.90","76.30","0.59","0","1","0","0","0","0","0","2"
"967450","20140708","83.00","74.00","1009.90","1009.40","4.20","2.50","8.00","89.20","76.30","0.00","0","0","0","0","0","0","0","0"
"967450","20140709","84.10","73.60","1009.70","1009.30","4.40","3.00","8.00","91.40","76.60","0.00","0","0","0","0","0","0","0","0"
"967450","20140710","84.80","73.90","1009.40","1008.90","4.40","3.60","6.00","92.80","76.60","0.00","0","0","0","0","0","0","0","0"
"967450","20140711","84.30","75.00","1010.20","1009.70","4.20","2.30","6.00","89.60","77.20","0.00","0","0","0","0","0","0","0","0"
"967450","20140712","81.20","74.90","1010.50","1010.00","4.00","1.80","6.00","86.40","77.70","0.00","0","1","0","0","1","1","0","0"
"967450","20140714","84.70","70.00","1010.50","1010.10","4.70","2.30","8.00","93.60","74.10","0.00","0","0","0","0","0","0","0","0"
"967450","20140715","83.10","74.20","1011.00","1010.40","4.50","2.10","5.10","91.40","74.50","1.02","0","1","0","0","0","0","0","0"
"967450","20140716","80.90","75.20","1010.80","1010.40","4.30","1.50","5.10","89.20","74.50","0.67","0","0","0","0","1","1","0","0"
"967450","20140717","80.50","73.70","1010.90","1010.50","3.80","3.10","15.00","89.60","76.30","0.51","0","1","0","0","0","0","0","0"
"967450","20140718","83.20","74.40","1010.50","1010.00","4.40","2.20","5.10","89.60","76.10","0.00","0","0","0","0","0","0","0","0"
"967450","20140719","84.30","74.00","1010.60","1010.20","4.20","0.80","6.00","90.00","76.60","0.00","0","0","0","0","0","0","0","1"
"967450","20140720","83.00","74.50","1011.80","1011.30","4.70","2.40","7.00","90.70","77.00","1.26","0","1","0","0","0","0","0","2"
"967450","20140721","79.80","75.10","1011.70","1011.30","3.70","0.80","4.10","84.20","75.60","0.04","0","1","0","0","0","0","1","3"
"967450","20140722","83.10","75.00","1011.40","1011.00","4.30","3.00","6.00","91.40","77.00","0.16","0","1","0","0","0","0","0","0"
"967450","20140723","82.30","73.00","1011.70","1011.30","4.30","1.20","4.10","90.00","77.00","0.00","0","0","0","0","0","0","0","0"
"967450","20140724","83.00","73.30","1011.10","1010.60","4.50","0.90","4.10","89.60","76.30","0.00","0","0","0","0","0","0","0","0"
"967450","20140725","80.30","74.80","1012.20","1011.70","3.70","0.60","5.10","86.00","76.30","0.28","0","1","0","0","1","1","0","1"
"967450","20140726","80.20","74.90","1012.90","1012.40","4.10","1.90","6.00","89.60","76.10","0.12","0","1","0","0","1","1","0","2"
"967450","20140727","81.90","74.70","1012.10","1011.70","4.30","0.40","2.90","88.90","77.00","0.00","0","0","0","0","0","0","1","3"
"967450","20140728","82.60","72.90","1010.90","1010.50","4.30","2.00","5.10","88.20","76.60","0.00","0","1","0","0","0","0","1","3"
"967450","20140729","84.00","72.70","1010.90","1010.40","4.60","3.40","8.00","91.00","76.60","0.00","0","0","0","0","0","0","1","3"
"967450","20140730","84.70","73.20","1010.80","1009.90","4.50","2.80","6.00","92.50","76.50","0.00","0","0","0","0","0","0","1","3"
"967450","20140731","84.30","73.60","1011.20","1010.70","4.50","1.20","4.10","90.70","77.70","0.00","0","0","0","0","0","0","1","3"
"967450","20140801","84.40","72.40","1011.00","1010.60","4.70","1.70","5.10","91.80","78.40","0.00","0","0","0","0","0","0","0","0"
"967450","20140802","83.60","72.10","1011.10","1010.60","4.40","1.60","5.10","91.60","78.30","0.00","0","0","0","0","0","0","0","0"
"967450","20140803","83.90","74.10","1010.50","1010.00","4.30","3.80","8.00","90.70","78.10","0.00","0","1","0","0","0","0","0","1"
"967450","20140804","83.80","73.10","1010.60","1010.10","4.50","3.60","8.00","91.80","78.40","0.00","0","0","0","0","0","0","0","2"
"967450","20140805","84.20","73.40","1010.50","1010.10","4.80","4.00","9.90","92.10","77.50","0.00","0","0","0","0","0","0","1","3"
"967450","20140806","82.60","72.20","1011.40","1010.90","4.20","3.20","9.90","91.80","78.60","0.00","0","0","0","0","0","0","0","0"
